#ndep: 2897
#depth (km)      Eta_arithmetic          Eta_geometric
  2574.0           1.0000E+00              1.0000E+00
  2575.0           1.0000E+00              1.0000E+00
  2576.0           1.0000E+00              1.0000E+00
  2577.0           1.0000E+00              1.0000E+00
  2578.0           1.0000E+00              1.0000E+00
  2579.0           1.0000E+00              1.0000E+00
  2580.0           1.0000E+00              1.0000E+00
  2581.0           1.0000E+00              1.0000E+00
  2582.0           1.0000E+00              1.0000E+00
  2583.0           1.0000E+00              1.0000E+00
  2584.0           1.0000E+00              1.0000E+00
  2585.0           1.0000E+00              1.0000E+00
  2586.0           1.0000E+00              1.0000E+00
  2587.0           1.0000E+00              1.0000E+00
  2588.0           1.0000E+00              1.0000E+00
  2589.0           1.0000E+00              1.0000E+00
  2590.0           1.0000E+00              1.0000E+00
  2591.0           1.0000E+00              1.0000E+00
  2592.0           1.0000E+00              1.0000E+00
  2593.0           1.0000E+00              1.0000E+00
  2594.0           1.0000E+00              1.0000E+00
  2595.0           1.0000E+00              1.0000E+00
  2596.0           1.0000E+00              1.0000E+00
  2597.0           1.0000E+00              1.0000E+00
  2598.0           1.0000E+00              1.0000E+00
  2599.0           1.0000E+00              1.0000E+00
  2600.0           1.0000E+00              1.0000E+00
  2601.0           1.0000E+00              1.0000E+00
  2602.0           1.0000E+00              1.0000E+00
  2603.0           1.0000E+00              1.0000E+00
  2604.0           1.0000E+00              1.0000E+00
  2605.0           1.0000E+00              1.0000E+00
  2606.0           1.0000E+00              1.0000E+00
  2607.0           1.0000E+00              1.0000E+00
  2608.0           1.0000E+00              1.0000E+00
  2609.0           1.0000E+00              1.0000E+00
  2610.0           1.0000E+00              1.0000E+00
  2611.0           1.0000E+00              1.0000E+00
  2612.0           1.0000E+00              1.0000E+00
  2613.0           1.0000E+00              1.0000E+00
  2614.0           1.0000E+00              1.0000E+00
  2615.0           1.0000E+00              1.0000E+00
  2616.0           1.0000E+00              1.0000E+00
  2617.0           1.0000E+00              1.0000E+00
  2618.0           1.0000E+00              1.0000E+00
  2619.0           1.0000E+00              1.0000E+00
  2620.0           1.0000E+00              1.0000E+00
  2621.0           1.0000E+00              1.0000E+00
  2622.0           1.0000E+00              1.0000E+00
  2623.0           1.0000E+00              1.0000E+00
  2624.0           1.0000E+00              1.0000E+00
  2625.0           1.0000E+00              1.0000E+00
  2626.0           1.0000E+00              1.0000E+00
  2627.0           1.0000E+00              1.0000E+00
  2628.0           1.0000E+00              1.0000E+00
  2629.0           1.0000E+00              1.0000E+00
  2630.0           1.0000E+00              1.0000E+00
  2631.0           1.0000E+00              1.0000E+00
  2632.0           1.0000E+00              1.0000E+00
  2633.0           1.0000E+00              1.0000E+00
  2634.0           1.0000E+00              1.0000E+00
  2635.0           1.0000E+00              1.0000E+00
  2636.0           1.0000E+00              1.0000E+00
  2637.0           1.0000E+00              1.0000E+00
  2638.0           1.0000E+00              1.0000E+00
  2639.0           1.0000E+00              1.0000E+00
  2640.0           1.0000E+00              1.0000E+00
  2641.0           1.0000E+00              1.0000E+00
  2642.0           1.0000E+00              1.0000E+00
  2643.0           1.0000E+00              1.0000E+00
  2644.0           1.0000E+00              1.0000E+00
  2645.0           1.0000E+00              1.0000E+00
  2646.0           1.0000E+00              1.0000E+00
  2647.0           1.0000E+00              1.0000E+00
  2648.0           1.0000E+00              1.0000E+00
  2649.0           1.0000E+00              1.0000E+00
  2650.0           1.0000E+00              1.0000E+00
  2651.0           1.0000E+00              1.0000E+00
  2652.0           1.0000E+00              1.0000E+00
  2653.0           1.0000E+00              1.0000E+00
  2654.0           1.0000E+00              1.0000E+00
  2655.0           1.0000E+00              1.0000E+00
  2656.0           1.0000E+00              1.0000E+00
  2657.0           1.0000E+00              1.0000E+00
  2658.0           1.0000E+00              1.0000E+00
  2659.0           1.0000E+00              1.0000E+00
  2660.0           1.0000E+00              1.0000E+00
  2661.0           1.0000E+00              1.0000E+00
  2662.0           1.0000E+00              1.0000E+00
  2663.0           1.0000E+00              1.0000E+00
  2664.0           1.0000E+00              1.0000E+00
  2665.0           1.0000E+00              1.0000E+00
  2666.0           1.0000E+00              1.0000E+00
  2667.0           1.0000E+00              1.0000E+00
  2668.0           1.0000E+00              1.0000E+00
  2669.0           1.0000E+00              1.0000E+00
  2670.0           1.0000E+00              1.0000E+00
  2671.0           1.0000E+00              1.0000E+00
  2672.0           1.0000E+00              1.0000E+00
  2673.0           1.0000E+00              1.0000E+00
  2674.0           1.0000E+00              1.0000E+00
  2675.0           1.0000E+00              1.0000E+00
  2676.0           1.0000E+00              1.0000E+00
  2677.0           1.0000E+00              1.0000E+00
  2678.0           1.0000E+00              1.0000E+00
  2679.0           1.0000E+00              1.0000E+00
  2680.0           1.0000E+00              1.0000E+00
  2681.0           1.0000E+00              1.0000E+00
  2682.0           1.0000E+00              1.0000E+00
  2683.0           1.0000E+00              1.0000E+00
  2684.0           1.0000E+00              1.0000E+00
  2685.0           1.0000E+00              1.0000E+00
  2686.0           1.0000E+00              1.0000E+00
  2687.0           1.0000E+00              1.0000E+00
  2688.0           1.0000E+00              1.0000E+00
  2689.0           1.0000E+00              1.0000E+00
  2690.0           1.0000E+00              1.0000E+00
  2691.0           1.0000E+00              1.0000E+00
  2692.0           1.0000E+00              1.0000E+00
  2693.0           1.0000E+00              1.0000E+00
  2694.0           1.0000E+00              1.0000E+00
  2695.0           1.0000E+00              1.0000E+00
  2696.0           1.0000E+00              1.0000E+00
  2697.0           1.0000E+00              1.0000E+00
  2698.0           1.0000E+00              1.0000E+00
  2699.0           1.0000E+00              1.0000E+00
  2700.0           1.0000E+00              1.0000E+00
  2701.0           1.0000E+00              1.0000E+00
  2702.0           1.0000E+00              1.0000E+00
  2703.0           1.0000E+00              1.0000E+00
  2704.0           1.0000E+00              1.0000E+00
  2705.0           1.0000E+00              1.0000E+00
  2706.0           1.0000E+00              1.0000E+00
  2707.0           1.0000E+00              1.0000E+00
  2708.0           1.0000E+00              1.0000E+00
  2709.0           1.0000E+00              1.0000E+00
  2710.0           1.0000E+00              1.0000E+00
  2711.0           1.0000E+00              1.0000E+00
  2712.0           1.0000E+00              1.0000E+00
  2713.0           1.0000E+00              1.0000E+00
  2714.0           1.0000E+00              1.0000E+00
  2715.0           1.0000E+00              1.0000E+00
  2716.0           1.0000E+00              1.0000E+00
  2717.0           1.0000E+00              1.0000E+00
  2718.0           1.0000E+00              1.0000E+00
  2719.0           1.0000E+00              1.0000E+00
  2720.0           1.0000E+00              1.0000E+00
  2721.0           1.0000E+00              1.0000E+00
  2722.0           1.0000E+00              1.0000E+00
  2723.0           1.0000E+00              1.0000E+00
  2724.0           1.0000E+00              1.0000E+00
  2725.0           1.0000E+00              1.0000E+00
  2726.0           1.0000E+00              1.0000E+00
  2727.0           1.0000E+00              1.0000E+00
  2728.0           1.0000E+00              1.0000E+00
  2729.0           1.0000E+00              1.0000E+00
  2730.0           1.0000E+00              1.0000E+00
  2731.0           1.0000E+00              1.0000E+00
  2732.0           1.0000E+00              1.0000E+00
  2733.0           1.0000E+00              1.0000E+00
  2734.0           1.0000E+00              1.0000E+00
  2735.0           1.0000E+00              1.0000E+00
  2736.0           1.0000E+00              1.0000E+00
  2737.0           1.0000E+00              1.0000E+00
  2738.0           1.0000E+00              1.0000E+00
  2739.0           1.0000E+00              1.0000E+00
  2740.0           1.0000E+00              1.0000E+00
  2741.0           1.0000E+00              1.0000E+00
  2742.0           1.0000E+00              1.0000E+00
  2743.0           1.0000E+00              1.0000E+00
  2744.0           1.0000E+00              1.0000E+00
  2745.0           1.0000E+00              1.0000E+00
  2746.0           1.0000E+00              1.0000E+00
  2747.0           1.0000E+00              1.0000E+00
  2748.0           1.0000E+00              1.0000E+00
  2749.0           1.0000E+00              1.0000E+00
  2750.0           1.0000E+00              1.0000E+00
  2751.0           1.0000E+00              1.0000E+00
  2752.0           1.0000E+00              1.0000E+00
  2753.0           1.0000E+00              1.0000E+00
  2754.0           1.0000E+00              1.0000E+00
  2755.0           1.0000E+00              1.0000E+00
  2756.0           1.0000E+00              1.0000E+00
  2757.0           1.0000E+00              1.0000E+00
  2758.0           1.0000E+00              1.0000E+00
  2759.0           1.0000E+00              1.0000E+00
  2760.0           1.0000E+00              1.0000E+00
  2761.0           1.0000E+00              1.0000E+00
  2762.0           1.0000E+00              1.0000E+00
  2763.0           1.0000E+00              1.0000E+00
  2764.0           1.0000E+00              1.0000E+00
  2765.0           1.0000E+00              1.0000E+00
  2766.0           1.0000E+00              1.0000E+00
  2767.0           1.0000E+00              1.0000E+00
  2768.0           1.0000E+00              1.0000E+00
  2769.0           1.0000E+00              1.0000E+00
  2770.0           1.0000E+00              1.0000E+00
  2771.0           1.0000E+00              1.0000E+00
  2772.0           1.0000E+00              1.0000E+00
  2773.0           1.0000E+00              1.0000E+00
  2774.0           1.0000E+00              1.0000E+00
  2775.0           1.0000E+00              1.0000E+00
  2776.0           1.0000E+00              1.0000E+00
  2777.0           1.0000E+00              1.0000E+00
  2778.0           1.0000E+00              1.0000E+00
  2779.0           1.0000E+00              1.0000E+00
  2780.0           1.0000E+00              1.0000E+00
  2781.0           1.0000E+00              1.0000E+00
  2782.0           1.0000E+00              1.0000E+00
  2783.0           1.0000E+00              1.0000E+00
  2784.0           1.0000E+00              1.0000E+00
  2785.0           1.0000E+00              1.0000E+00
  2786.0           1.0000E+00              1.0000E+00
  2787.0           1.0000E+00              1.0000E+00
  2788.0           1.0000E+00              1.0000E+00
  2789.0           1.0000E+00              1.0000E+00
  2790.0           1.0000E+00              1.0000E+00
  2791.0           1.0000E+00              1.0000E+00
  2792.0           1.0000E+00              1.0000E+00
  2793.0           1.0000E+00              1.0000E+00
  2794.0           1.0000E+00              1.0000E+00
  2795.0           1.0000E+00              1.0000E+00
  2796.0           1.0000E+00              1.0000E+00
  2797.0           1.0000E+00              1.0000E+00
  2798.0           1.0000E+00              1.0000E+00
  2799.0           1.0000E+00              1.0000E+00
  2800.0           1.0000E+00              1.0000E+00
  2801.0           1.0000E+00              1.0000E+00
  2802.0           1.0000E+00              1.0000E+00
  2803.0           1.0000E+00              1.0000E+00
  2804.0           1.0000E+00              1.0000E+00
  2805.0           1.0000E+00              1.0000E+00
  2806.0           1.0000E+00              1.0000E+00
  2807.0           1.0000E+00              1.0000E+00
  2808.0           1.0000E+00              1.0000E+00
  2809.0           1.0000E+00              1.0000E+00
  2810.0           1.0000E+00              1.0000E+00
  2811.0           1.0000E+00              1.0000E+00
  2812.0           1.0000E+00              1.0000E+00
  2813.0           1.0000E+00              1.0000E+00
  2814.0           1.0000E+00              1.0000E+00
  2815.0           1.0000E+00              1.0000E+00
  2816.0           1.0000E+00              1.0000E+00
  2817.0           1.0000E+00              1.0000E+00
  2818.0           1.0000E+00              1.0000E+00
  2819.0           1.0000E+00              1.0000E+00
  2820.0           1.0000E+00              1.0000E+00
  2821.0           1.0000E+00              1.0000E+00
  2822.0           1.0000E+00              1.0000E+00
  2823.0           1.0000E+00              1.0000E+00
  2824.0           1.0000E+00              1.0000E+00
  2825.0           1.0000E+00              1.0000E+00
  2826.0           1.0000E+00              1.0000E+00
  2827.0           1.0000E+00              1.0000E+00
  2828.0           1.0000E+00              1.0000E+00
  2829.0           1.0000E+00              1.0000E+00
  2830.0           1.0000E+00              1.0000E+00
  2831.0           1.0000E+00              1.0000E+00
  2832.0           1.0000E+00              1.0000E+00
  2833.0           1.0000E+00              1.0000E+00
  2834.0           1.0000E+00              1.0000E+00
  2835.0           1.0000E+00              1.0000E+00
  2836.0           1.0000E+00              1.0000E+00
  2837.0           1.0000E+00              1.0000E+00
  2838.0           1.0000E+00              1.0000E+00
  2839.0           1.0000E+00              1.0000E+00
  2840.0           1.0000E+00              1.0000E+00
  2841.0           1.0000E+00              1.0000E+00
  2842.0           1.0000E+00              1.0000E+00
  2843.0           1.0000E+00              1.0000E+00
  2844.0           1.0000E+00              1.0000E+00
  2845.0           1.0000E+00              1.0000E+00
  2846.0           1.0000E+00              1.0000E+00
  2847.0           1.0000E+00              1.0000E+00
  2848.0           1.0000E+00              1.0000E+00
  2849.0           1.0000E+00              1.0000E+00
  2850.0           1.0000E+00              1.0000E+00
  2851.0           1.0000E+00              1.0000E+00
  2852.0           1.0000E+00              1.0000E+00
  2853.0           1.0000E+00              1.0000E+00
  2854.0           1.0000E+00              1.0000E+00
  2855.0           1.0000E+00              1.0000E+00
  2856.0           1.0000E+00              1.0000E+00
  2857.0           1.0000E+00              1.0000E+00
  2858.0           1.0000E+00              1.0000E+00
  2859.0           1.0000E+00              1.0000E+00
  2860.0           1.0000E+00              1.0000E+00
  2861.0           1.0000E+00              1.0000E+00
  2862.0           1.0000E+00              1.0000E+00
  2863.0           1.0000E+00              1.0000E+00
  2864.0           1.0000E+00              1.0000E+00
  2865.0           1.0000E+00              1.0000E+00
  2866.0           1.0000E+00              1.0000E+00
  2867.0           1.0000E+00              1.0000E+00
  2868.0           1.0000E+00              1.0000E+00
  2869.0           1.0000E+00              1.0000E+00
  2870.0           1.0000E+00              1.0000E+00
  2871.0           1.0000E+00              1.0000E+00
  2872.0           1.0000E+00              1.0000E+00
  2873.0           1.0000E+00              1.0000E+00
  2874.0           1.0000E+00              1.0000E+00
  2875.0           1.0000E+00              1.0000E+00
  2876.0           1.0000E+00              1.0000E+00
  2877.0           1.0000E+00              1.0000E+00
  2878.0           1.0000E+00              1.0000E+00
  2879.0           1.0000E+00              1.0000E+00
  2880.0           1.0000E+00              1.0000E+00
  2881.0           1.0000E+00              1.0000E+00
  2882.0           1.0000E+00              1.0000E+00
  2883.0           1.0000E+00              1.0000E+00
  2884.0           1.0000E+00              1.0000E+00
  2885.0           1.0000E+00              1.0000E+00
  2886.0           1.0000E+00              1.0000E+00
  2887.0           1.0000E+00              1.0000E+00
  2888.0           1.0000E+00              1.0000E+00
  2889.0           1.0000E+00              1.0000E+00
  2890.0           1.0000E+00              1.0000E+00
  2891.0           1.0000E+00              1.0000E+00
